2019-05-25 17:15:26,042 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@3c0ecd4b: startup date [Sat May 25 17:15:26 WEST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-05-25 17:15:26,810 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/marko50/apache-activemq-5.15.9-bin/apache-activemq-5.15.9/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-05-25 17:15:27,629 | INFO  | PListStore:[/home/marko50/apache-activemq-5.15.9-bin/apache-activemq-5.15.9/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-05-25 17:15:27,868 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:marko50-pc-40153-1558800927661-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-05-25 17:15:27,882 | INFO  | Listening for connections at: tcp://marko50-pc:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-05-25 17:15:27,883 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-05-25 17:15:27,886 | INFO  | Listening for connections at: amqp://marko50-pc:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-05-25 17:15:27,889 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-05-25 17:15:27,892 | INFO  | Listening for connections at: stomp://marko50-pc:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-05-25 17:15:27,893 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-05-25 17:15:27,896 | INFO  | Listening for connections at: mqtt://marko50-pc:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-05-25 17:15:27,899 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-05-25 17:15:27,903 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-05-25 17:15:27,941 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-05-25 17:15:27,992 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@38ba6ce3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-05-25 17:15:28,022 | INFO  | Listening for connections at ws://marko50-pc:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-05-25 17:15:28,023 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-05-25 17:15:28,024 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:marko50-pc-40153-1558800927661-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-05-25 17:15:28,025 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-05-25 17:15:28,528 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-05-25 17:15:28,618 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-05-25 17:15:28,619 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-05-25 17:15:28,652 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-05-25 17:15:28,821 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-05-25 17:15:28,867 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-05-25 17:17:39,959 | WARN  | Transport Connection to: tcp://127.0.0.1:47552 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:47552@61616
2019-05-25 17:54:28,225 | WARN  | Transport Connection to: tcp://127.0.0.1:48086 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:48086@61616
2019-05-25 18:12:20,201 | WARN  | Transport Connection to: tcp://127.0.0.1:48232 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:48232@61616
2019-05-25 18:15:54,004 | WARN  | Transport Connection to: tcp://127.0.0.1:48264 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:48264@61616
2019-05-25 18:16:53,906 | WARN  | Transport Connection to: tcp://127.0.0.1:48314 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:48314@61616
2019-05-25 18:19:41,404 | WARN  | Transport Connection to: tcp://127.0.0.1:48368 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:48368@61616
2019-05-25 18:19:43,017 | WARN  | Transport Connection to: tcp://127.0.0.1:48362 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:48362@61616
2019-05-25 18:19:43,018 | WARN  | Transport Connection to: tcp://127.0.0.1:48330 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:48330@61616
2019-05-25 18:19:43,017 | WARN  | Transport Connection to: tcp://127.0.0.1:48346 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:48346@61616
2019-05-25 20:43:03,194 | WARN  | Transport Connection to: tcp://127.0.0.1:50494 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50494@61616
2019-05-25 20:47:24,564 | WARN  | Transport Connection to: tcp://127.0.0.1:50534 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50534@61616
2019-05-25 20:48:59,281 | WARN  | Transport Connection to: tcp://127.0.0.1:50620 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50620@61616
2019-05-25 20:55:18,879 | WARN  | Transport Connection to: tcp://127.0.0.1:50928 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50928@61616
2019-05-25 20:56:23,668 | WARN  | Transport Connection to: tcp://127.0.0.1:50942 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50942@61616
2019-05-25 20:58:13,451 | WARN  | Transport Connection to: tcp://127.0.0.1:50958 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50958@61616
2019-05-25 20:59:21,682 | WARN  | Transport Connection to: tcp://127.0.0.1:50996 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50996@61616
2019-05-25 22:25:29,831 | WARN  | Transport Connection to: tcp://127.0.0.1:51386 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51386@61616
2019-05-25 22:43:02,024 | WARN  | Transport Connection to: tcp://127.0.0.1:51426 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51426@61616
2019-05-25 22:43:17,297 | WARN  | Transport Connection to: tcp://127.0.0.1:51720 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51720@61616
2019-05-25 22:46:09,431 | WARN  | Transport Connection to: tcp://127.0.0.1:51798 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51798@61616
2019-05-25 22:54:28,893 | WARN  | Transport Connection to: tcp://127.0.0.1:52104 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52104@61616
2019-05-25 22:56:51,042 | WARN  | Transport Connection to: tcp://127.0.0.1:52118 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52118@61616
2019-05-25 22:57:37,698 | WARN  | Transport Connection to: tcp://127.0.0.1:52128 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52128@61616
2019-05-25 22:58:52,456 | WARN  | Transport Connection to: tcp://127.0.0.1:52184 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52184@61616
2019-05-25 23:20:48,417 | WARN  | Transport Connection to: tcp://127.0.0.1:52698 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52698@61616
2019-05-25 23:28:11,002 | WARN  | Transport Connection to: tcp://127.0.0.1:52762 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52762@61616
2019-05-25 23:59:32,626 | WARN  | Transport Connection to: tcp://127.0.0.1:53426 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53426@61616
2019-05-26 00:02:22,284 | WARN  | Transport Connection to: tcp://127.0.0.1:53524 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53524@61616
2019-05-26 00:02:52,270 | WARN  | Transport Connection to: tcp://127.0.0.1:53540 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53540@61616
2019-05-26 00:04:46,256 | WARN  | Transport Connection to: tcp://127.0.0.1:53574 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53574@61616
2019-05-26 00:05:19,056 | WARN  | Transport Connection to: tcp://127.0.0.1:53582 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53582@61616
2019-05-26 00:09:29,006 | WARN  | Transport Connection to: tcp://127.0.0.1:53646 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53646@61616
2019-05-26 00:13:05,872 | WARN  | Transport Connection to: tcp://127.0.0.1:53686 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53686@61616
2019-05-26 00:21:37,028 | WARN  | Transport Connection to: tcp://127.0.0.1:53784 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53784@61616
2019-05-26 00:26:47,952 | WARN  | Transport Connection to: tcp://127.0.0.1:53912 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53912@61616
2019-05-26 00:28:15,770 | WARN  | Transport Connection to: tcp://127.0.0.1:53952 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53952@61616
2019-05-26 00:28:36,204 | WARN  | Transport Connection to: tcp://127.0.0.1:53958 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53958@61616
2019-05-26 00:29:11,862 | WARN  | Transport Connection to: tcp://127.0.0.1:53966 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53966@61616
2019-05-26 00:29:39,055 | WARN  | Transport Connection to: tcp://127.0.0.1:53972 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53972@61616
2019-05-26 00:30:52,157 | WARN  | Transport Connection to: tcp://127.0.0.1:53982 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53982@61616
2019-05-26 00:33:03,591 | WARN  | Transport Connection to: tcp://127.0.0.1:53998 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53998@61616
2019-05-26 00:34:50,609 | WARN  | Transport Connection to: tcp://127.0.0.1:54006 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54006@61616
2019-05-26 00:49:47,691 | WARN  | Transport Connection to: tcp://127.0.0.1:54308 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54308@61616
2019-05-26 00:57:12,816 | WARN  | Transport Connection to: tcp://127.0.0.1:54360 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54360@61616
2019-05-26 00:57:33,548 | WARN  | Transport Connection to: tcp://127.0.0.1:54380 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54380@61616
2019-05-26 00:59:27,736 | WARN  | Transport Connection to: tcp://127.0.0.1:54400 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54400@61616
2019-05-26 01:00:07,287 | WARN  | Transport Connection to: tcp://127.0.0.1:54410 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54410@61616
